"","year.from","month.from","day.from","year.to","month.to","day.to","weeknum","numdate","birth","birth.no.mv","birth.no.uhp","birth.trend","birth.trend.fitted","birth.fitted"
"2401",1888,1,14,1888,1,21,2,1888.03835616438,2688,2688,2688,2572.517116,2572.517116,2688
"2402",1888,1,21,1888,1,28,3,1888.05753424658,2715,2715,2715,2572.601072,2572.601072,2715
"2403",1888,1,28,1888,2,4,4,1888.07671232877,2688,2688,2688,2572.652969,2572.652969,2688
"2404",1888,2,4,1888,2,11,5,1888.09589041096,2830,2830,2830,2572.673036,2572.673036,2830
"2405",1888,2,11,1888,2,18,6,1888.11506849315,2569,2569,2569,2572.661499,2572.661499,2569
"2406",1888,2,18,1888,2,25,7,1888.13424657534,2473,2473,2473,2572.618585,2572.618585,2473
"2407",1888,2,25,1888,3,3,8,1888.15342465753,2778,2778,2778,2572.557002,2572.557002,2778
"2408",1888,3,3,1888,3,10,9,1888.17260273973,2583,2583,2583,2572.456422,2572.456422,2583
"2409",1888,3,10,1888,3,17,10,1888.19178082192,2629,2629,2629,2572.325115,2572.325115,2629
"2410",1888,3,17,1888,3,24,11,1888.21095890411,2522,2522,2522,2572.163309,2572.163309,2522
"2411",1888,3,24,1888,3,31,12,1888.2301369863,2492,2492,2492,2571.971229,2571.971229,2492
"2412",1888,3,31,1888,4,7,13,1888.24931506849,2588,2588,2588,2571.749105,2571.749105,2588
"2413",1888,4,7,1888,4,14,14,1888.26849315068,2831,2831,2831,2571.497149,2571.497149,2831
"2414",1888,4,14,1888,4,21,15,1888.28767123288,2579,2579,2579,2571.215615,2571.215615,2579
"2415",1888,4,21,1888,4,28,16,1888.30684931507,2577,2577,2577,2570.904717,2570.904717,2577
"2416",1888,4,28,1888,5,5,17,1888.32602739726,2560,2560,2560,2570.564683,2570.564683,2560
"2417",1888,5,5,1888,5,12,18,1888.34520547945,2574,2574,2574,2570.195739,2570.195739,2574
"2418",1888,5,12,1888,5,19,19,1888.36438356164,2364,2364,2364,2569.798114,2569.798114,2364
"2419",1888,5,19,1888,5,26,20,1888.38356164384,2278,2278,2278,2569.372035,2569.372035,2278
"2420",1888,5,26,1888,6,2,21,1888.40273972603,2491,2491,2491,2568.917727,2568.917727,2491
"2421",1888,6,2,1888,6,9,22,1888.42191780822,2430,2430,2430,2568.43542,2568.43542,2430
"2422",1888,6,9,1888,6,16,23,1888.44109589041,2399,2399,2399,2567.92534,2567.92534,2399
"2423",1888,6,16,1888,6,23,24,1888.4602739726,2534,2534,2534,2567.387713,2567.387713,2534
"2424",1888,6,23,1888,6,30,25,1888.47945205479,2289,2289,2289,2566.822769,2566.822769,2289
"2425",1888,6,30,1888,7,7,26,1888.49863013699,2348,2348,2348,2566.230733,2566.230733,2348
"2426",1888,7,7,1888,7,14,27,1888.51780821918,2520,2520,2520,2565.6118,2565.6118,2520
"2427",1888,7,14,1888,7,21,28,1888.53698630137,2385,2385,2385,2564.966261,2564.966261,2385
"2428",1888,7,21,1888,7,28,29,1888.55616438356,2353,2353,2353,2564.294313,2564.294313,2353
"2429",1888,7,28,1888,8,4,30,1888.57534246575,2530,2530,2530,2563.596182,2563.596182,2530
"2430",1888,8,4,1888,8,11,31,1888.59452054795,2228,2228,2228,2562.872097,2562.872097,2228
"2431",1888,8,11,1888,8,18,32,1888.61369863014,2604,2604,2604,2562.122283,2562.122283,2604
"2432",1888,8,18,1888,8,25,33,1888.63287671233,2401,2401,2401,2561.346968,2561.346968,2401
"2433",1888,8,25,1888,9,1,34,1888.65205479452,2508,2508,2508,2560.54638,2560.54638,2508
"2434",1888,9,1,1888,9,8,35,1888.67123287671,2475,2475,2475,2559.720746,2559.720746,2475
"2435",1888,9,8,1888,9,15,36,1888.6904109589,2488,2488,2488,2558.870292,2558.870292,2488
"2436",1888,9,15,1888,9,22,37,1888.7095890411,2463,2463,2463,2557.995246,2557.995246,2463
"2437",1888,9,22,1888,9,29,38,1888.72876712329,2395,2395,2395,2557.095836,2557.095836,2395
"2438",1888,9,29,1888,10,6,39,1888.74794520548,2413,2413,2413,2556.172239,2556.172239,2413
"2439",1888,10,6,1888,10,13,40,1888.76712328767,2588,2588,2588,2555.22478,2555.22478,2588
"2440",1888,10,13,1888,10,20,41,1888.78630136986,2459,2459,2459,2554.253637,2554.253637,2459
"2441",1888,10,20,1888,10,27,42,1888.80547945205,2666,2666,2666,2553.259069,2553.259069,2666
"2442",1888,10,27,1888,11,3,43,1888.82465753425,2373,2373,2373,2552.241448,2552.241448,2373
"2443",1888,11,3,1888,11,10,44,1888.84383561644,2770,2770,2770,2551.201181,2551.201181,2770
"2444",1888,11,10,1888,11,17,45,1888.86301369863,2606,2606,2606,2550.138671,2550.138671,2606
"2445",1888,11,17,1888,11,24,46,1888.88219178082,2722,2722,2722,2549.054322,2549.054322,2722
"2446",1888,11,24,1888,12,1,47,1888.90136986301,2367,2367,2367,2547.94854,2547.94854,2367
"2447",1888,12,1,1888,12,8,48,1888.92054794521,2644,2644,2644,2546.821727,2546.821727,2644
"2448",1888,12,8,1888,12,15,49,1888.9397260274,2291,2291,2291,2545.674313,2545.674313,2291
"2449",1888,12,15,1888,12,22,50,1888.95890410959,2655,2655,2655,2544.506819,2544.506819,2655
"2450",1888,12,22,1888,12,29,51,1888.97808219178,1876,1876,1876,2543.319729,2543.319729,1876
"2451",1888,12,29,1889,1,5,52,1888.99726027397,2855,2855,2855,2542.113728,2542.113728,2855
"2452",1889,1,5,1889,1,12,1,1889.01369863014,2668,2668,2668,2540.889397,2540.889397,2668
"2453",1889,1,12,1889,1,19,2,1889.03287671233,2837,2837,2837,2539.647458,2539.647458,2837
"2454",1889,1,19,1889,1,26,3,1889.05205479452,2599,2599,2599,2538.388698,2538.388698,2599
"2455",1889,1,26,1889,2,2,4,1889.07123287671,2662,2662,2662,2537.113967,2537.113967,2662
"2456",1889,2,2,1889,2,9,5,1889.0904109589,2772,2772,2772,2535.824199,2535.824199,2772
"2457",1889,2,9,1889,2,16,6,1889.1095890411,2511,2511,2511,2534.520412,2534.520412,2511
"2458",1889,2,16,1889,2,23,7,1889.12876712329,2695,2695,2695,2533.203711,2533.203711,2695
"2459",1889,2,23,1889,3,2,8,1889.14794520548,2609,2609,2609,2531.875268,2531.875268,2609
"2460",1889,3,2,1889,3,9,9,1889.16712328767,2698,2698,2698,2530.536269,2530.536269,2698
"2461",1889,3,9,1889,3,16,10,1889.18630136986,2699,2699,2699,2529.187902,2529.187902,2699
"2462",1889,3,16,1889,3,23,11,1889.20547945205,2670,2670,2670,2527.83128,2527.83128,2670
"2463",1889,3,23,1889,3,30,12,1889.22465753425,2808,2808,2808,2526.467731,2526.467731,2808
"2464",1889,3,30,1889,4,6,13,1889.24383561644,2676,2676,2676,2525.098372,2525.098372,2676
"2465",1889,4,6,1889,4,13,14,1889.26301369863,2509,2509,2509,2523.724387,2523.724387,2509
"2466",1889,4,13,1889,4,20,15,1889.28219178082,2488,2488,2488,2522.346963,2522.346963,2488
"2467",1889,4,20,1889,4,27,16,1889.30136986301,2522,2522,2522,2520.967286,2520.967286,2522
"2468",1889,4,27,1889,5,4,17,1889.32054794521,2712,2712,2712,2519.586542,2519.586542,2712
"2469",1889,5,4,1889,5,11,18,1889.3397260274,2565,2565,2565,2518.205918,2518.205918,2565
"2470",1889,5,11,1889,5,18,19,1889.35890410959,2648,2648,2648,2516.826598,2516.826598,2648
"2471",1889,5,18,1889,5,25,20,1889.37808219178,2402,2402,2402,2515.44977,2515.44977,2402
"2472",1889,5,25,1889,6,1,21,1889.39726027397,2405,2405,2405,2514.076618,2514.076618,2405
"2473",1889,6,1,1889,6,8,22,1889.41643835616,2523,2523,2523,2512.70833,2512.70833,2523
"2474",1889,6,8,1889,6,15,23,1889.43561643836,2396,2396,2396,2511.346021,2511.346021,2396
"2475",1889,6,15,1889,6,22,24,1889.45479452055,2636,2636,2636,2509.991018,2509.991018,2636
"2476",1889,6,22,1889,6,29,25,1889.47397260274,2467,2467,2467,2508.644436,2508.644436,2467
"2477",1889,6,29,1889,7,6,26,1889.49315068493,2507,2507,2507,2507.307462,2507.307462,2507
"2478",1889,7,6,1889,7,13,27,1889.51232876712,2306,2306,2306,2505.981281,2505.981281,2306
"2479",1889,7,13,1889,7,20,28,1889.53150684932,2627,2627,2627,2504.66708,2504.66708,2627
"2480",1889,7,20,1889,7,27,29,1889.55068493151,2376,2376,2376,2503.366045,2503.366045,2376
"2481",1889,7,27,1889,8,3,30,1889.5698630137,2481,2481,2481,2502.079361,2502.079361,2481
"2482",1889,8,3,1889,8,10,31,1889.58904109589,2180,2180,2180,2500.808215,2500.808215,2180
"2483",1889,8,10,1889,8,17,32,1889.60821917808,2715,2715,2715,2499.553792,2499.553792,2715
"2484",1889,8,17,1889,8,24,33,1889.62739726027,2358,2358,2358,2498.317279,2498.317279,2358
"2485",1889,8,24,1889,8,31,34,1889.64657534247,2425,2425,2425,2497.099862,2497.099862,2425
"2486",1889,8,31,1889,9,7,35,1889.66575342466,2373,2373,2373,2495.902666,2495.902666,2373
"2487",1889,9,7,1889,9,14,36,1889.68493150685,2432,2432,2432,2494.727,2494.727,2432
"2488",1889,9,14,1889,9,21,37,1889.70410958904,2344,2344,2344,2493.573988,2493.573988,2344
"2489",1889,9,21,1889,9,28,38,1889.72328767123,2504,2504,2504,2492.444816,2492.444816,2504
"2490",1889,9,28,1889,10,5,39,1889.74246575342,2364,2364,2364,2491.34067,2491.34067,2364
"2491",1889,10,5,1889,10,12,40,1889.76164383562,2595,2595,2595,2490.262736,2490.262736,2595
"2492",1889,10,12,1889,10,19,41,1889.78082191781,2518,2518,2518,2489.2122,2489.2122,2518
"2493",1889,10,19,1889,10,26,42,1889.8,2580,2580,2580,2488.190249,2488.190249,2580
"2494",1889,10,26,1889,11,2,43,1889.81917808219,2623,2623,2623,2487.198068,2487.198068,2623
"2495",1889,11,2,1889,11,9,44,1889.83835616438,2658,2658,2658,2486.236843,2486.236843,2658
"2496",1889,11,9,1889,11,16,45,1889.85753424658,2522,2522,2522,2485.30776,2485.30776,2522
"2497",1889,11,16,1889,11,23,46,1889.87671232877,2517,2517,2517,2484.412006,2484.412006,2517
"2498",1889,11,23,1889,11,30,47,1889.89589041096,2321,2321,2321,2483.550766,2483.550766,2321
"2499",1889,11,30,1889,12,7,48,1889.91506849315,2270,2270,2270,2482.725185,2482.725185,2270
"2500",1889,12,7,1889,12,14,49,1889.93424657534,2535,2535,2535,2481.936534,2481.936534,2535
"2501",1889,12,14,1889,12,21,50,1889.95342465753,2509,2509,2509,2481.185956,2481.185956,2509
"2502",1889,12,21,1889,12,28,51,1889.97260273973,1815,1815,1815,2480.474636,2480.474636,1815
"2503",1889,12,28,1890,1,4,52,1889.99178082192,2961,2961,2961,2479.803761,2479.803761,2961
"2504",1890,1,4,1890,1,11,1,1890.01095890411,2818,2818,2818,2479.174517,2479.174517,2818
"2505",1890,1,11,1890,1,18,2,1890.0301369863,2714,2714,2714,2478.58809,2478.58809,2714
"2506",1890,1,18,1890,1,25,3,1890.04931506849,2510,2510,2510,2478.045665,2478.045665,2510
"2507",1890,1,25,1890,2,1,4,1890.06849315068,2699,2699,2699,2477.54843,2477.54843,2699
"2508",1890,2,1,1890,2,8,5,1890.08767123288,2707,2707,2707,2477.097569,2477.097569,2707
"2509",1890,2,8,1890,2,15,6,1890.10684931507,2793,2793,2793,2476.694269,2476.694269,2793
"2510",1890,2,15,1890,2,22,7,1890.12602739726,2702,2702,2702,2476.339716,2476.339716,2702
"2511",1890,2,22,1890,3,1,8,1890.14520547945,2561,2561,2561,2476.035082,2476.035082,2561
"2512",1890,3,1,1890,3,8,9,1890.16438356164,2536,2536,2536,2475.781584,2475.781584,2536
"2513",1890,3,8,1890,3,15,10,1890.18356164384,2717,2717,2717,2475.580391,2475.580391,2717
"2514",1890,3,15,1890,3,22,11,1890.20273972603,2534,2534,2534,2475.432689,2475.432689,2534
"2515",1890,3,22,1890,3,29,12,1890.22191780822,2543,2543,2543,2475.339664,2475.339664,2543
"2516",1890,3,29,1890,4,5,13,1890.24109589041,2329,2329,2329,2475.302503,2475.302503,2329
"2517",1890,4,5,1890,4,12,14,1890.2602739726,2360,2360,2360,2475.322392,2475.322392,2360
"2518",1890,4,12,1890,4,19,15,1890.27945205479,2735,2735,2735,2475.400515,2475.400515,2735
"2519",1890,4,19,1890,4,26,16,1890.29863013699,2538,2538,2538,2475.53806,2475.53806,2538
"2520",1890,4,26,1890,5,3,17,1890.31780821918,2613,2613,2613,2475.736093,2475.736093,2613
"2521",1890,5,3,1890,5,10,18,1890.33698630137,2308,2308,2308,2475.994878,2475.994878,2308
"2522",1890,5,10,1890,5,17,19,1890.35616438356,2468,2468,2468,2476.313253,2476.313253,2468
"2523",1890,5,17,1890,5,24,20,1890.37534246575,2443,2443,2443,2476.689681,2476.689681,2443
"2524",1890,5,24,1890,5,31,21,1890.39452054795,2091,2091,2091,2477.122545,2477.122545,2091
"2525",1890,5,31,1890,6,7,22,1890.41369863014,2399,2399,2399,2477.610288,2477.610288,2399
"2526",1890,6,7,1890,6,14,23,1890.43287671233,2477,2477,2477,2478.151332,2478.151332,2477
"2527",1890,6,14,1890,6,21,24,1890.45205479452,2516,2516,2516,2478.744101,2478.744101,2516
"2528",1890,6,21,1890,6,28,25,1890.47123287671,2359,2359,2359,2479.387019,2479.387019,2359
"2529",1890,6,28,1890,7,5,26,1890.4904109589,2480,2480,2480,2480.07851,2480.07851,2480
"2530",1890,7,5,1890,7,12,27,1890.5095890411,2472,2472,2472,2480.816996,2480.816996,2472
"2531",1890,7,12,1890,7,19,28,1890.52876712329,2346,2346,2346,2481.600901,2481.600901,2346
"2532",1890,7,19,1890,7,26,29,1890.54794520548,2512,2512,2512,2482.428648,2482.428648,2512
"2533",1890,7,26,1890,8,2,30,1890.56712328767,2557,2557,2557,2483.298662,2483.298662,2557
"2534",1890,8,2,1890,8,9,31,1890.58630136986,2175,2175,2175,2484.209366,2484.209366,2175
"2535",1890,8,9,1890,8,16,32,1890.60547945205,2527,2527,2527,2485.159233,2485.159233,2527
"2536",1890,8,16,1890,8,23,33,1890.62465753425,2477,2477,2477,2486.146587,2486.146587,2477
"2537",1890,8,23,1890,8,30,34,1890.64383561644,2614,2614,2614,2487.169902,2487.169902,2614
"2538",1890,8,30,1890,9,6,35,1890.66301369863,2469,2469,2469,2488.227601,2488.227601,2469
"2539",1890,9,6,1890,9,13,36,1890.68219178082,2539,2539,2539,2489.318106,2489.318106,2539
"2540",1890,9,13,1890,9,20,37,1890.70136986301,2355,2355,2355,2490.439842,2490.439842,2355
"2541",1890,9,20,1890,9,27,38,1890.72054794521,2458,2458,2458,2491.591231,2491.591231,2458
"2542",1890,9,27,1890,10,4,39,1890.7397260274,2433,2433,2433,2492.770698,2492.770698,2433
"2543",1890,10,4,1890,10,11,40,1890.75890410959,2409,2409,2409,2493.976666,2493.976666,2409
"2544",1890,10,11,1890,10,18,41,1890.77808219178,2412,2412,2412,2495.207558,2495.207558,2412
"2545",1890,10,18,1890,10,25,42,1890.79726027397,2512,2512,2512,2496.461798,2496.461798,2512
"2546",1890,10,25,1890,11,1,43,1890.81643835616,2295,2295,2295,2497.737809,2497.737809,2295
"2547",1890,11,1,1890,11,8,44,1890.83561643836,2173,2173,2173,2499.034083,2499.034083,2173
"2548",1890,11,8,1890,11,15,45,1890.85479452055,2321,2321,2321,2500.348909,2500.348909,2321
"2549",1890,11,15,1890,11,22,46,1890.87397260274,2206,2206,2206,2501.680776,2501.680776,2206
"2550",1890,11,22,1890,11,29,47,1890.89315068493,1980,1980,1980,2503.028108,2503.028108,1980
"2551",1890,11,29,1890,12,6,48,1890.91232876712,2240,2240,2240,2504.389329,2504.389329,2240
"2552",1890,12,6,1890,12,13,49,1890.93150684932,2303,2303,2303,2505.762861,2505.762861,2303
"2553",1890,12,13,1890,12,20,50,1890.95068493151,2202,2202,2202,2507.14713,2507.14713,2202
"2554",1890,12,20,1890,12,27,51,1890.9698630137,1771,1771,1771,2508.540557,2508.540557,1771
"2555",1890,12,27,1891,1,3,52,1890.98904109589,3021,3021,3021,2509.941568,2509.941568,3021
"2556",1891,1,3,1891,1,10,1,1891.00821917808,2817,2817,2817,2511.348584,2511.348584,2817
"2557",1891,1,10,1891,1,17,2,1891.02739726027,2761,2761,2761,2512.76003,2512.76003,2761
"2558",1891,1,17,1891,1,24,3,1891.04657534247,2789,2789,2789,2514.174328,2514.174328,2789
"2559",1891,1,24,1891,1,31,4,1891.06575342466,2794,2794,2794,2515.589978,2515.589978,2794
"2560",1891,1,31,1891,2,7,5,1891.08493150685,2991,2991,2991,2517.005253,2517.005253,2991
"2561",1891,2,7,1891,2,14,6,1891.10410958904,2814,2814,2814,2518.418651,2518.418651,2814
"2562",1891,2,14,1891,2,21,7,1891.12328767123,2655,2655,2655,2519.828597,2519.828597,2655
"2563",1891,2,21,1891,2,28,8,1891.14246575342,2622,2622,2622,2521.233513,2521.233513,2622
"2564",1891,2,28,1891,3,7,9,1891.16164383562,2872,2872,2872,2522.631822,2522.631822,2872
"2565",1891,3,7,1891,3,14,10,1891.18082191781,2505,2505,2505,2524.021949,2524.021949,2505
"2566",1891,3,14,1891,3,21,11,1891.2,2751,2751,2751,2525.402317,2525.402317,2751
"2567",1891,3,21,1891,3,28,12,1891.21917808219,2575,2575,2575,2526.771358,2526.771358,2575
"2568",1891,3,28,1891,4,4,13,1891.23835616438,2781,2781,2781,2528.127566,2528.127566,2781
"2569",1891,4,4,1891,4,11,14,1891.25753424658,2820,2820,2820,2529.469605,2529.469605,2820
"2570",1891,4,11,1891,4,18,15,1891.27671232877,2716,2716,2716,2530.796324,2530.796324,2716
"2571",1891,4,18,1891,4,25,16,1891.29589041096,2577,2577,2577,2532.106757,2532.106757,2577
"2572",1891,4,25,1891,5,2,17,1891.31506849315,2507,2507,2507,2533.400172,2533.400172,2507
"2573",1891,5,2,1891,5,9,18,1891.33424657534,2658,2658,2658,2534.675679,2534.675679,2658
"2574",1891,5,9,1891,5,16,19,1891.35342465753,2582,2582,2582,2535.932624,2535.932624,2582
"2575",1891,5,16,1891,5,23,20,1891.37260273973,2374,2374,2374,2537.170292,2537.170292,2374
"2576",1891,5,23,1891,5,30,21,1891.39178082192,2681,2681,2681,2538.387967,2538.387967,2681
"2577",1891,5,30,1891,6,6,22,1891.41095890411,2553,2553,2553,2539.584937,2539.584937,2553
"2578",1891,6,6,1891,6,13,23,1891.4301369863,2698,2698,2698,2540.760484,2540.760484,2698
"2579",1891,6,13,1891,6,20,24,1891.44931506849,2485,2485,2485,2541.913896,2541.913896,2485
"2580",1891,6,20,1891,6,27,25,1891.46849315068,2389,2389,2389,2543.04444,2543.04444,2389
"2581",1891,6,27,1891,7,4,26,1891.48767123288,2458,2458,2458,2544.151311,2544.151311,2458
"2582",1891,7,4,1891,7,11,27,1891.50684931507,2453,2453,2453,2545.233688,2545.233688,2453
"2583",1891,7,11,1891,7,18,28,1891.52602739726,2488,2488,2488,2546.290749,2546.290749,2488
"2584",1891,7,18,1891,7,25,29,1891.54520547945,2504,2504,2504,2547.321725,2547.321725,2504
"2585",1891,7,25,1891,8,1,30,1891.56438356164,2424,2424,2424,2548.325687,2548.325687,2424
"2586",1891,8,1,1891,8,8,31,1891.58356164384,2317,2317,2317,2549.301868,2549.301868,2317
"2587",1891,8,8,1891,8,15,32,1891.60273972603,2721,2721,2721,2550.249445,2550.249445,2721
"2588",1891,8,15,1891,8,22,33,1891.62191780822,2330,2330,2330,2551.167597,2551.167597,2330
"2589",1891,8,22,1891,8,29,34,1891.64109589041,2501,2501,2501,2552.055503,2552.055503,2501
"2590",1891,8,29,1891,9,5,35,1891.6602739726,2555,2555,2555,2552.91234,2552.91234,2555
"2591",1891,9,5,1891,9,12,36,1891.67945205479,2496,2496,2496,2553.737286,2553.737286,2496
"2592",1891,9,12,1891,9,19,37,1891.69863013699,2507,2507,2507,2554.52952,2554.52952,2507
"2593",1891,9,19,1891,9,26,38,1891.71780821918,2559,2559,2559,2555.28822,2555.28822,2559
"2594",1891,9,26,1891,10,3,39,1891.73698630137,2367,2367,2367,2556.012564,2556.012564,2367
"2595",1891,10,3,1891,10,10,40,1891.75616438356,2578,2578,2578,2556.70173,2556.70173,2578
"2596",1891,10,10,1891,10,17,41,1891.77534246575,2508,2508,2508,2557.35493,2557.35493,2508
"2597",1891,10,17,1891,10,24,42,1891.79452054795,2562,2562,2562,2557.971274,2557.971274,2562
"2598",1891,10,24,1891,10,31,43,1891.81369863014,2603,2603,2603,2558.549975,2558.549975,2603
"2599",1891,10,31,1891,11,7,44,1891.83287671233,2717,2717,2717,2559.09021,2559.09021,2717
"2600",1891,11,7,1891,11,14,45,1891.85205479452,2456,2456,2456,2559.591159,2559.591159,2456
"2601",1891,11,14,1891,11,21,46,1891.87123287671,2596,2596,2596,2560.051999,2560.051999,2596
"2602",1891,11,21,1891,11,28,47,1891.8904109589,2395,2395,2395,2560.471909,2560.471909,2395
"2603",1891,11,28,1891,12,5,48,1891.9095890411,2480,2480,2480,2560.850067,2560.850067,2480
"2604",1891,12,5,1891,12,12,49,1891.92876712329,2396,2396,2396,2561.18565,2561.18565,2396
"2605",1891,12,12,1891,12,19,50,1891.94794520548,2625,2625,2625,2561.477838,2561.477838,2625
"2606",1891,12,19,1891,12,26,51,1891.96712328767,1462,1462,1462,2561.725809,2561.725809,1462
"2607",1891,12,26,1892,1,2,52,1891.98630136986,3181,3181,3181,2561.92874,2561.92874,3181
"2608",1892,1,2,1892,1,9,1,1892.00547945205,2911,2911,2911,2562.08593,2562.08593,2911
"2609",1892,1,9,1892,1,16,2,1892.02465753425,2680,2680,2680,2562.197118,2562.197118,2680
"2610",1892,1,16,1892,1,23,3,1892.04383561644,2623,2623,2623,2562.26229,2562.26229,2623
"2611",1892,1,23,1892,1,30,4,1892.06301369863,2643,2643,2643,2562.281833,2562.281833,2643
"2612",1892,1,30,1892,2,6,5,1892.08219178082,2808,2808,2808,2562.25671,2562.25671,2808
"2613",1892,2,6,1892,2,13,6,1892.10136986301,2651,2651,2651,2562.1885,2562.1885,2651
"2614",1892,2,13,1892,2,20,7,1892.12054794521,2233,2233,2233,2562.078916,2562.078916,2233
"2615",1892,2,20,1892,2,27,8,1892.1397260274,2694,2694,2694,2561.92967,2561.92967,2694
"2616",1892,2,27,1892,3,5,9,1892.15890410959,2295,2295,2295,2561.771478,2561.771478,2295
"2617",1892,3,5,1892,3,12,10,1892.17808219178,2510,2510,2510,2561.553104,2561.553104,2510
"2618",1892,3,12,1892,3,19,11,1892.19726027397,2576,2576,2576,2561.29997,2561.29997,2576
"2619",1892,3,19,1892,3,26,12,1892.21643835616,2437,2437,2437,2561.013778,2561.013778,2437
"2620",1892,3,26,1892,4,2,13,1892.23561643836,2498,2498,2498,2560.696241,2560.696241,2498
"2621",1892,4,2,1892,4,9,14,1892.25479452055,2448,2448,2448,2560.34907,2560.34907,2448
"2622",1892,4,9,1892,4,16,15,1892.27397260274,2187,2187,2187,2559.973977,2559.973977,2187
"2623",1892,4,16,1892,4,23,16,1892.29315068493,2494,2494,2494,2559.572675,2559.572675,2494
"2624",1892,4,23,1892,4,30,17,1892.31232876712,2614,2614,2614,2559.146876,2559.146876,2614
"2625",1892,4,30,1892,5,7,18,1892.33150684932,2735,2735,2735,2558.698292,2558.698292,2735
"2626",1892,5,7,1892,5,14,19,1892.35068493151,2877,2877,2877,2558.228636,2558.228636,2877
"2627",1892,5,14,1892,5,21,20,1892.3698630137,2600,2600,2600,2557.739619,2557.739619,2600
"2628",1892,5,21,1892,5,28,21,1892.38904109589,2508,2508,2508,2557.232953,2557.232953,2508
"2629",1892,5,28,1892,6,4,22,1892.40821917808,2563,2563,2563,2556.710324,2556.710324,2563
"2630",1892,6,4,1892,6,11,23,1892.42739726027,2422,2422,2422,2556.173498,2556.173498,2422
"2631",1892,6,11,1892,6,18,24,1892.44657534247,2803,2803,2803,2555.62416,2555.62416,2803
"2632",1892,6,18,1892,6,25,25,1892.46575342466,2654,2654,2654,2555.064023,2555.064023,2654
"2633",1892,6,25,1892,7,2,26,1892.48493150685,2489,2489,2489,2554.494798,2554.494798,2489
"2634",1892,7,2,1892,7,9,27,1892.50410958904,2564,2564,2564,2553.918198,2553.918198,2564
"2635",1892,7,9,1892,7,16,28,1892.52328767123,2545,2545,2545,2553.335935,2553.335935,2545
"2636",1892,7,16,1892,7,23,29,1892.54246575342,2541,2541,2541,2552.749722,2552.749722,2541
"2637",1892,7,23,1892,7,30,30,1892.56164383562,2720,2720,2720,2552.16127,2552.16127,2720
"2638",1892,7,30,1892,8,6,31,1892.58082191781,2376,2376,2376,2551.572291,2551.572291,2376
"2639",1892,8,6,1892,8,13,32,1892.6,2755,2755,2755,2550.984498,2550.984498,2755
"2640",1892,8,13,1892,8,20,33,1892.61917808219,2486,2486,2486,2550.39959,2550.39959,2486
"2641",1892,8,20,1892,8,27,34,1892.63835616438,2495,2495,2495,2549.819177,2549.819177,2495
"2642",1892,8,27,1892,9,3,35,1892.65753424658,2462,2462,2462,2549.244915,2549.244915,2462
"2643",1892,9,3,1892,9,10,36,1892.67671232877,2604,2604,2604,2548.678195,2548.678195,2604
"2644",1892,9,10,1892,9,17,37,1892.69589041096,2547,2547,2547,2548.120241,2548.120241,2547
"2645",1892,9,17,1892,9,24,38,1892.71506849315,2433,2433,2433,2547.572103,2547.572103,2433
"2646",1892,9,24,1892,10,1,39,1892.73424657534,2469,2469,2469,2547.034654,2547.034654,2469
"2647",1892,10,1,1892,10,8,40,1892.75342465753,2441,2441,2441,2546.508541,2546.508541,2441
"2648",1892,10,8,1892,10,15,41,1892.77260273973,2511,2511,2511,2545.994199,2545.994199,2511
"2649",1892,10,15,1892,10,22,42,1892.79178082192,2446,2446,2446,2545.491845,2545.491845,2446
"2650",1892,10,22,1892,10,29,43,1892.81095890411,2312,2312,2312,2545.001548,2545.001548,2312
"2651",1892,10,29,1892,11,5,44,1892.8301369863,2767,2767,2767,2544.523345,2544.523345,2767
"2652",1892,11,5,1892,11,12,45,1892.84931506849,2435,2435,2435,2544.057277,2544.057277,2435
"2653",1892,11,12,1892,11,19,46,1892.86849315069,2510,2510,2510,2543.603357,2543.603357,2510
"2654",1892,11,19,1892,11,26,47,1892.88767123288,2391,2391,2391,2543.161674,2543.161674,2391
"2655",1892,11,26,1892,12,3,48,1892.90684931507,2381,2381,2381,2542.732241,2542.732241,2381
"2656",1892,12,3,1892,12,10,49,1892.92602739726,2397,2397,2397,2542.315096,2542.315096,2397
"2657",1892,12,10,1892,12,17,50,1892.94520547945,2451,2451,2451,2541.910281,2541.910281,2451
"2658",1892,12,17,1892,12,24,51,1892.96438356164,2423,2423,2423,2541.517832,2541.517832,2423
"2659",1892,12,24,1892,12,31,52,1892.98356164384,2120,2120,2120,2541.137789,2541.137789,2120
"2660",1892,12,31,1893,1,7,53,1893.00273972603,2577,2577,2577,2540.77019,2540.77019,2577
"2661",1893,1,7,1893,1,14,1,1893.01917808219,2715,2715,2715,2540.415075,2540.415075,2715
"2662",1893,1,14,1893,1,21,2,1893.03835616438,2645,2645,2645,2540.072483,2540.072483,2645
"2663",1893,1,21,1893,1,28,3,1893.05753424658,2758,2758,2758,2539.742451,2539.742451,2758
"2664",1893,1,28,1893,2,4,4,1893.07671232877,2768,2768,2768,2539.42502,2539.42502,2768
"2665",1893,2,4,1893,2,11,5,1893.09589041096,2884,2884,2884,2539.120228,2539.120228,2884
"2666",1893,2,11,1893,2,18,6,1893.11506849315,2762,2762,2762,2538.828098,2538.828098,2762
"2667",1893,2,18,1893,2,25,7,1893.13424657534,2527,2527,2527,2538.548701,2538.548701,2527
